Portugal, Deaths (period 1x1), 	Last modified: 14 Nov 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  2005         101                88.98           20.21          109.19
  2005         102                55.51           11.81           67.32
  2005         103                32.29            6.51           38.80
  2005         104                18.18            3.42           21.60
  2005         105                 9.70            1.71           11.41
  2005         106                 5.12            0.86            5.98
  2005         107                 2.77            0.24            3.01
  2005         108                 1.39            0.00            1.39
  2005         109                 0.65            0.00            0.65
  2006          60               343.02          622.28          965.30
  2006          61               358.02          588.27          946.29
  2006          62               305.02          650.30          955.32
  2006          63               363.02          668.30         1031.32
  2006          64               326.02          709.31         1035.33
  2006          65               409.02          731.33         1140.35
  2006          66               436.02          905.40         1341.42
  2006          67               499.02          971.44         1470.46
  2006          68               549.02          993.45         1542.47
  2006          69               578.02         1118.50         1696.52
  2006          70               722.03         1170.53         1892.56
  2006          71               780.04         1271.57         2051.61
  2006          72               846.04         1377.62         2223.66
  2006          73              1027.04         1441.65         2468.69
  2006          74              1092.04         1606.72         2698.76
  2006          75              1131.04         1664.75         2795.79
  2006          76              1218.05         1715.77         2933.82
  2006          77              1415.06         1744.78         3159.84
  2006          78              1482.06         1774.80         3256.86
  2006          79              1791.08         1896.85         3687.93
  2006          80              1841.08         1886.85         3727.93
  2006          81              1955.08         1966.88         3921.96
  2006          82              2082.08         1846.82         3928.90
  2006          83              2085.08         1809.81         3894.89
  2006          84              2108.09         1762.79         3870.88
  2006          85              2230.09         1600.72         3830.81
  2006          86              2061.09         1507.68         3568.77
  2006          87              1681.07         1105.50         2786.57
  2006          88              1736.07         1075.48         2811.55
  2006          89              1660.07         1022.46         2682.53
  2006          90              1657.07          842.38         2499.45
  2006          91              1517.06          797.36         2314.42
  2006          92              1325.06          630.28         1955.34
  2006          93              1156.04          492.22         1648.26
  2006          94               954.04          370.17         1324.21
  2006          95               749.04          311.14         1060.18
  2006          96               608.02          206.09          814.11
  2006          97               400.02          141.06          541.08
  2006          98               324.02           70.03          394.05
  2006          99               195.00           44.02          239.02
  2006         100               143.00           37.02          180.02
  2006         101                81.00           16.00           97.00
  2006         102                48.00           14.00           62.00
  2006         103                43.00            5.00           48.00
  2006         104                21.00            1.00           22.00
  2006         105                 8.00            2.00           10.00
  2006         106                 6.00            1.00            7.00
  2006         107                 2.00            0.00            2.00
  2006         108                 1.00            0.00            1.00
  2006         109                 0.00            0.00            0.00
  2007          60               270.02          628.18          898.20
  2007          61               278.02          622.19          900.21
  2007          62               310.02          713.21         1023.23
  2007          63               329.02          696.20         1025.22
  2007          64               380.02          690.21         1070.23
  2007          65               438.02          794.24         1232.26
  2007          66               403.02          740.23         1143.25
  2007          67               466.02          890.26         1356.28
  2007          68               571.04          972.29         1543.33
  2007          69               603.04         1044.32         1647.36
  2007          70               685.04         1109.33         1794.37
  2007          71               757.04         1256.37         2013.41
  2007          72               852.05         1365.41         2217.46
  2007          73               967.06         1452.44         2419.50
  2007          74              1119.06         1562.47         2681.53
  2007          75              1218.08         1654.50         2872.58
  2007          76              1267.08         1712.51         2979.59
  2007          77              1456.09         1682.50         3138.59
  2007          78              1467.09         1798.54         3265.63
  2007          79              1737.10         1756.53         3493.63
  2007          80              1840.11         1908.57         3748.68
  2007          81              2077.12         1959.59         4036.71
  2007          82              2107.13         1943.59         4050.72
  2007          83              2196.13         1958.59         4154.72
  2007          84              2230.14         1793.54         4023.68
  2007          85              2217.14         1657.50         3874.64
  2007          86              2362.14         1590.48         3952.62
  2007          87              2042.12         1339.40         3381.52
  2007          88              1668.10         1104.33         2772.43
  2007          89              1802.10         1000.30         2802.40
  2007          90              1715.10          905.27         2620.37
  2007          91              1572.10          756.22         2328.32
  2007          92              1426.08          596.18         2022.26
  2007          93              1208.08          545.16         1753.24
  2007          94              1040.06          402.12         1442.18
  2007          95               807.05          309.09         1116.14
  2007          96               672.04          205.06          877.10
  2007          97               460.02          176.05          636.07
  2007          98               287.02           87.02          374.04
  2007          99               194.02           49.02          243.04
  2007         100               139.00           29.00          168.00
  2007         101                95.00           22.00          117.00
  2007         102                48.00            9.00           57.00
  2007         103                36.00            7.00           43.00
  2007         104                21.00            1.00           22.00
  2007         105                11.00            3.00           14.00
  2007         106                11.00            1.00           12.00
  2007         107                 2.00            1.00            3.00
  2007         108                 2.00            0.00            2.00
  2007         109                 1.00            1.00            2.00
  2008          60               270.04          622.13          892.17
  2008          61               290.04          621.14          911.18
  2008          62               315.05          624.14          939.19
  2008          63               319.05          690.16         1009.21
  2008          64               382.06          719.16         1101.22
  2008          65               372.06          747.16         1119.22
  2008          66               396.07          788.18         1184.25
  2008          67               434.07          808.18         1242.25
  2008          68               561.09          921.21         1482.30
  2008          69               631.10         1048.23         1679.33
  2008          70               672.10         1086.24         1758.34
  2008          71               754.12         1219.27         1973.39
  2008          72               882.14         1341.30         2223.44
  2008          73               922.14         1359.30         2281.44
  2008          74              1011.16         1484.33         2495.49
  2008          75              1138.18         1556.34         2694.52
  2008          76              1355.21         1744.39         3099.60
  2008          77              1472.23         1730.39         3202.62
  2008          78              1482.24         1824.41         3306.65
  2008          79              1688.26         1966.44         3654.70
  2008          80              1790.28         1893.43         3683.71
  2008          81              1986.31         2027.46         4013.77
  2008          82              2066.33         1937.43         4003.76
  2008          83              2207.35         1919.43         4126.78
  2008          84              2373.37         1861.42         4234.79
  2008          85              2355.37         1740.39         4095.76
  2008          86              2280.36         1592.35         3872.71
  2008          87              2303.37         1563.35         3866.72
  2008          88              2010.32         1306.29         3316.61
  2008          89              1678.26          975.22         2653.48
  2008          90              1577.25          937.21         2514.46
  2008          91              1551.25          807.18         2358.43
  2008          92              1384.22          620.14         2004.36
  2008          93              1323.20          521.11         1844.31
  2008          94              1113.18          420.09         1533.27
  2008          95               882.14          307.07         1189.21
  2008          96               701.11          237.05          938.16
  2008          97               519.08          153.03          672.11
  2008          98               352.06           94.02          446.08
  2008          99               220.04           54.02          274.06
  2008         100               180.03           56.01          236.04
  2008         101               109.02           26.00          135.02
  2008         102                56.01            7.00           63.01
  2008         103                49.01            6.00           55.01
  2008         104                18.00            3.00           21.00
  2008         105                11.00            2.00           13.00
  2008         106                 7.00            2.00            9.00
  2008         107                 5.00            1.00            6.00
  2008         108                 6.00            4.00           10.00
  2008         109                 0.00            0.00            0.00
  2009          60               312.04          634.29          946.33
  2009          61               309.03          672.30          981.33
  2009          62               323.04          640.28          963.32
  2009          63               384.05          685.31         1069.36
  2009          64               375.04          761.34         1136.38
  2009          65               438.06          848.38         1286.44
  2009          66               413.05          772.35         1185.40
  2009          67               450.06          802.37         1252.43
  2009          68               513.06          833.38         1346.44
  2009          69               538.06          978.44         1516.50
  2009          70               625.08         1101.50         1726.58
  2009          71               716.08         1119.50         1835.58
  2009          72               781.09         1253.57         2034.66
  2009          73               925.10         1420.64         2345.74
  2009          74              1032.13         1399.63         2431.76
  2009          75              1145.13         1520.68         2665.81
  2009          76              1247.14         1649.74         2896.88
  2009          77              1378.16         1757.79         3135.95
  2009          78              1510.18         1789.81         3299.99
  2009          79              1665.20         1876.85         3542.05
  2009          80              1932.22         1890.85         3823.07
  2009          81              1945.23         1882.85         3828.08
  2009          82              2125.25         1933.87         4059.12
  2009          83              2323.27         1944.88         4268.15
  2009          84              2328.27         1873.84         4202.11
  2009          85              2374.28         1827.82         4202.10
  2009          86              2255.27         1720.77         3976.04
  2009          87              2286.27         1468.66         3754.93
  2009          88              2140.25         1394.63         3534.88
  2009          89              2037.24         1205.55         3242.79
  2009          90              1539.18          792.36         2331.54
  2009          91              1461.17          738.33         2199.50
  2009          92              1408.16          663.30         2071.46
  2009          93              1319.16          547.24         1866.40
  2009          94              1107.13          477.21         1584.34
  2009          95               851.10          313.14         1164.24
  2009          96               696.08          221.10          917.18
  2009          97               541.06          183.08          724.14
  2009          98               364.04          117.05          481.09
  2009          99               294.04           74.03          368.07
  2009         100               192.02           33.02          225.04
  2009         101               112.02           30.02          142.04
  2009         102                74.00            8.00           82.00
  2009         103                37.00            9.00           46.00
  2009         104                16.00            3.00           19.00
  2009         105                13.00            2.00           15.00
  2009         106                 8.00            0.00            8.00
  2009         107                 3.00            0.00            3.00
  2009         108                 7.00            0.00            7.00
  2009         109                 2.00            0.00            2.00
  2010          60               269.06          601.23          870.29
  2010          61               311.08          685.25          996.33
  2010          62               318.08          709.26         1027.34
  2010          63               297.07          695.26          992.33
  2010          64               372.09          713.26         1085.35
  2010          65               373.10          742.27         1115.37
  2010          66               441.11          856.31         1297.42
  2010          67               461.12          882.32         1343.44
  2010          68               487.12          860.32         1347.44
  2010          69               472.12          935.35         1407.47
  2010          70               630.16         1056.39         1686.55
  2010          71               714.18         1230.46         1944.64
  2010          72               798.20         1198.44         1996.64
  2010          73               865.22         1347.50         2212.72
  2010          74              1000.25         1445.53         2445.78
  2010          75              1079.27         1557.57         2636.84
  2010          76              1220.31         1610.59         2830.90
  2010          77              1379.35         1711.64         3090.99
  2010          78              1491.38         1916.71         3408.09
  2010          79              1606.40         1813.67         3420.07
  2010          80              1850.47         1865.69         3716.16
  2010          81              2017.51         1877.70         3895.21
  2010          82              2193.55         1935.72         4129.27
  2010          83              2314.59         1928.71         4243.30
  2010          84              2307.58         1966.73         4274.31
  2010          85              2454.61         1859.68         4314.29
  2010          86              2490.63         1883.70         4374.33
  2010          87              2367.59         1616.60         3984.19
  2010          88              2169.55         1446.53         3616.08
  2010          89              2216.56         1337.49         3554.05
  2010          90              1906.48         1079.39         2985.87
  2010          91              1512.38          709.26         2221.64
  2010          92              1350.34          714.26         2064.60
  2010          93              1291.33          588.22         1879.55
  2010          94              1091.27          445.16         1536.43
  2010          95               952.24          360.13         1312.37
  2010          96               768.20          264.10         1032.30
  2010          97               577.14          175.06          752.20
  2010          98               411.11          120.04          531.15
  2010          99               281.07           81.03          362.10
  2010         100               211.05           60.02          271.07
  2010         101               104.03           40.02          144.05
  2010         102                85.02           23.00          108.02
  2010         103                47.01            4.00           51.01
  2010         104                29.00            3.00           32.00
  2010         105                14.00            1.00           15.00
  2010         106                 9.00            1.00           10.00
  2010         107                 6.00            0.00            6.00
  2010         108                 3.00            1.00            4.00
  2010         109                 0.00            0.00            0.00
  2011          60               287.02          584.13          871.15
  2011          61               285.02          649.15          934.17
  2011          62               326.02          708.15         1034.17
  2011          63               356.02          717.16         1073.18
  2011          64               378.02          728.16         1106.18
  2011          65               413.02          792.17         1205.19
  2011          66               438.02          767.17         1205.19
  2011          67               404.02          867.20         1271.22
  2011          68               493.02          896.20         1389.22
  2011          69               477.02          901.20         1378.22
  2011          70               585.02          983.21         1568.23
  2011          71               665.03         1067.23         1732.26
  2011          72               757.04         1201.26         1958.30
  2011          73               832.04         1251.28         2083.32
  2011          74               957.04         1326.30         2283.34
  2011          75              1069.05         1525.34         2594.39
  2011          76              1202.06         1492.33         2694.39
  2011          77              1305.06         1607.35         2912.41
  2011          78              1547.07         1748.39         3295.46
  2011          79              1583.08         1823.40         3406.48
  2011          80              1710.08         1813.40         3523.48
  2011          81              1801.08         1862.42         3663.50
  2011          82              2046.10         1906.42         3952.52
  2011          83              2121.10         1849.41         3970.51
  2011          84              2288.10         1843.41         4131.51
  2011          85              2329.10         1782.39         4111.49
  2011          86              2341.10         1770.39         4111.49
  2011          87              2392.12         1578.35         3970.47
  2011          88              2256.10         1414.31         3670.41
  2011          89              2104.10         1311.29         3415.39
  2011          90              1968.09         1126.25         3094.34
  2011          91              1762.08          875.20         2637.28
  2011          92              1286.06          620.14         1906.20
  2011          93              1166.06          546.12         1712.18
  2011          94              1053.05          419.09         1472.14
  2011          95               869.04          331.08         1200.12
  2011          96               673.03          266.06          939.09
  2011          97               561.02          194.04          755.06
  2011          98               428.02          113.02          541.04
  2011          99               284.02           87.02          371.04
  2011         100               197.00           57.02          254.02
  2011         101               129.00           29.00          158.00
  2011         102                81.00           14.00           95.00
  2011         103                64.00           10.00           74.00
  2011         104                33.00            4.00           37.00
  2011         105                24.00            2.00           26.00
  2011         106                 5.00            0.00            5.00
  2011         107                 5.00            0.00            5.00
  2011         108                 3.00            1.00            4.00
  2011         109                 2.00            0.00            2.00
  2012          60               269.00          611.09          880.09
  2012          61               339.00          641.09          980.09
  2012          62               311.00          682.10          993.10
  2012          63               370.00          726.11         1096.11
  2012          64               338.00          699.10         1037.10
  2012          65               367.00          790.12         1157.12
  2012          66               396.00          827.12         1223.12
  2012          67               482.00          906.14         1388.14
  2012          68               493.00          920.13         1413.13
  2012          69               541.00          910.14         1451.14
  2012          70               546.00          992.15         1538.15
  2012          71               611.00         1001.15         1612.15
  2012          72               713.00         1118.16         1831.16
  2012          73               810.00         1313.20         2123.20
  2012          74               923.00         1358.20         2281.20
  2012          75               990.00         1499.22         2489.22
  2012          76              1238.00         1534.23         2772.23
  2012          77              1280.00         1742.26         3022.26
  2012          78              1466.00         1765.26         3231.26
  2012          79              1712.00         1828.27         3540.27
  2012          80              1814.00         1952.28         3766.28
  2012          81              1968.00         1969.29         3937.29
  2012          82              2103.00         1960.29         4063.29
  2012          83              2314.00         1985.29         4299.29
  2012          84              2315.00         1957.29         4272.29
  2012          85              2474.00         1950.28         4424.28
  2012          86              2608.00         1940.28         4548.28
  2012          87              2570.00         1744.26         4314.26
  2012          88              2535.00         1594.24         4129.24
  2012          89              2451.00         1434.21         3885.21
  2012          90              2197.00         1238.18         3435.18
  2012          91              1982.00         1120.16         3102.16
  2012          92              1648.00          797.12         2445.12
  2012          93              1227.00          538.08         1765.08
  2012          94              1097.00          462.06         1559.06
  2012          95               986.00          392.06         1378.06
  2012          96               722.00          270.04          992.04
  2012          97               652.00          203.03          855.03
  2012          98               464.00          145.02          609.02
  2012          99               340.00          101.02          441.02
  2012         100               230.00           46.00          276.00
  2012         101               158.00           37.00          195.00
  2012         102                94.00           17.00          111.00
  2012         103                52.00           12.00           64.00
  2012         104                39.00           13.00           52.00
  2012         105                19.00            1.00           20.00
  2012         106                14.00            1.00           15.00
  2012         107                 5.00            1.00            6.00
  2012         108                 6.00            0.00            6.00
  2012         109                 4.00            0.00            4.00
  2013          60               270.03          646.22          916.25
  2013          61               316.04          673.23          989.27
  2013          62               319.04          716.24         1035.28
  2013          63               332.04          695.23         1027.27
  2013          64               405.04          841.28         1246.32
  2013          65               394.04          798.27         1192.31
  2013          66               416.05          809.27         1225.32
  2013          67               468.05          854.28         1322.33
  2013          68               508.06          948.31         1456.37
  2013          69               534.06          936.32         1470.38
  2013          70               504.06          962.32         1466.38
  2013          71               626.07          941.31         1567.38
  2013          72               654.07         1086.36         1740.43
  2013          73               779.09         1204.40         1983.49
  2013          74               930.11         1365.45         2295.56
  2013          75              1022.12         1446.48         2468.60
  2013          76              1169.13         1518.51         2687.64
  2013          77              1304.15         1641.55         2945.70
  2013          78              1423.16         1738.58         3161.74
  2013          79              1533.17         1720.57         3253.74
  2013          80              1731.20         1943.65         3674.85
  2013          81              1887.22         1975.65         3862.87
  2013          82              2055.23         2001.66         4056.89
  2013          83              2191.25         2061.69         4252.94
  2013          84              2267.26         1947.64         4214.90
  2013          85              2465.28         1921.64         4386.92
  2013          86              2491.29         1904.63         4395.92
  2013          87              2599.30         1695.57         4294.87
  2013          88              2415.28         1611.54         4026.82
  2013          89              2414.28         1486.50         3900.78
  2013          90              2246.25         1263.42         3509.67
  2013          91              2031.23         1045.35         3076.58
  2013          92              1734.20          888.29         2622.49
  2013          93              1476.17          708.23         2184.40
  2013          94               971.11          449.15         1420.26
  2013          95               905.10          374.12         1279.22
  2013          96               770.08          276.10         1046.18
  2013          97               617.07          214.07          831.14
  2013          98               480.06          148.05          628.11
  2013          99               371.04           90.03          461.07
  2013         100               260.03           56.02          316.05
  2013         101               152.02           35.02          187.04
  2013         102                96.01           22.00          118.01
  2013         103                67.00           12.00           79.00
  2013         104                38.00            6.00           44.00
  2013         105                16.00            2.00           18.00
  2013         106                12.00            2.00           14.00
  2013         107                 7.00            1.00            8.00
  2013         108                 2.00            0.00            2.00
  2013         109                 2.00            0.00            2.00
  2014          60               271.00          560.15          831.15
  2014          61               265.00          644.17          909.17
  2014          62               287.00          678.18          965.18
  2014          63               298.00          716.18         1014.18
  2014          64               361.00          747.20         1108.20
  2014          65               402.00          777.21         1179.21
  2014          66               424.00          790.21         1214.21
  2014          67               453.00          763.20         1216.20
  2014          68               532.02          896.24         1428.26
  2014          69               542.02          988.26         1530.28
  2014          70               582.02         1075.28         1657.30
  2014          71               584.02         1027.27         1611.29
  2014          72               629.02          965.25         1594.27
  2014          73               691.02         1079.29         1770.31
  2014          74               836.02         1249.33         2085.35
  2014          75               981.02         1452.38         2433.40
  2014          76              1060.02         1429.37         2489.39
  2014          77              1179.02         1569.42         2748.44
  2014          78              1395.02         1678.44         3073.46
  2014          79              1468.02         1714.45         3182.47
  2014          80              1677.04         1827.49         3504.53
  2014          81              1874.04         1903.50         3777.54
  2014          82              2000.04         1996.52         3996.56
  2014          83              2090.04         1988.52         4078.56
  2014          84              2297.04         1962.52         4259.56
  2014          85              2390.04         1916.50         4306.54
  2014          86              2321.04         1854.48         4175.52
  2014          87              2459.05         1747.46         4206.51
  2014          88              2550.04         1568.41         4118.45
  2014          89              2465.04         1598.42         4063.46
  2014          90              2264.04         1264.34         3528.38
  2014          91              2064.04         1140.30         3204.34
  2014          92              1774.04          909.24         2683.28
  2014          93              1558.04          736.20         2294.24
  2014          94              1252.02          568.15         1820.17
  2014          95               856.02          354.10         1210.12
  2014          96               717.02          266.07          983.09
  2014          97               609.02          171.05          780.07
  2014          98               446.00          151.04          597.04
  2014          99               337.00          112.03          449.03
  2014         100               271.00           78.02          349.02
  2014         101               202.00           36.00          238.00
  2014         102               110.00           29.00          139.00
  2014         103                73.00           19.00           92.00
  2014         104                45.00           12.00           57.00
  2014         105                24.00            2.00           26.00
  2014         106                12.00            2.00           14.00
  2014         107                 2.00            0.00            2.00
  2014         108                 0.00            0.00            0.00
  2014         109                 3.00            0.00            3.00
  2015          60               295.02          663.14          958.16
  2015          61               310.02          679.16          989.18
  2015          62               340.02          656.14          996.16
  2015          63               330.02          756.17         1086.19
  2015          64               343.02          714.15         1057.17
  2015          65               391.02          798.17         1189.19
  2015          66               448.02          828.18         1276.20
  2015          67               421.02          857.19         1278.21
  2015          68               469.02          919.20         1388.22
  2015          69               571.02          988.22         1559.24
  2015          70               585.02         1050.23         1635.25
  2015          71               639.02         1051.24         1690.26
  2015          72               698.02         1119.25         1817.27
  2015          73               699.02         1087.24         1786.26
  2015          74               808.03         1203.27         2011.30
  2015          75               902.04         1295.29         2197.33
  2015          76              1090.04         1431.31         2521.35
  2015          77              1141.04         1610.36         2751.40
  2015          78              1339.05         1675.37         3014.42
  2015          79              1599.06         1794.40         3393.46
  2015          80              1712.06         1874.42         3586.48
  2015          81              1851.07         1882.42         3733.49
  2015          82              2230.08         2011.44         4241.52
  2015          83              2338.09         2125.47         4463.56
  2015          84              2305.09         2003.44         4308.53
  2015          85              2496.09         1996.44         4492.53
  2015          86              2612.10         1894.42         4506.52
  2015          87              2558.10         1751.39         4309.49
  2015          88              2665.09         1724.38         4389.47
  2015          89              2556.09         1557.34         4113.43
  2015          90              2390.09         1346.30         3736.39
  2015          91              2331.09         1264.28         3595.37
  2015          92              1926.07          990.22         2916.29
  2015          93              1777.06          810.18         2587.24
  2015          94              1525.06          644.14         2169.20
  2015          95              1163.04          412.09         1575.13
  2015          96               741.02          268.06         1009.08
  2015          97               633.02          199.05          832.07
  2015          98               515.02          152.04          667.06
  2015          99               382.02          100.02          482.04
  2015         100               305.02           73.02          378.04
  2015         101               173.00           45.01          218.01
  2015         102               128.00           16.00          144.00
  2015         103                73.00            9.00           82.00
  2015         104                46.00            9.00           55.00
  2015         105                22.00            2.00           24.00
  2015         106                16.00            2.00           18.00
  2015         107                 9.00            0.00            9.00
  2015         108                 3.00            0.00            3.00
  2015         109                 7.00            1.00            8.00
  2016          60               288.02          605.08          893.10
  2016          61               275.02          696.11          971.13
  2016          62               305.02          735.11         1040.13
  2016          63               362.02          778.11         1140.13
  2016          64               371.02          780.12         1151.14
  2016          65               371.02          820.12         1191.14
  2016          66               417.03          893.12         1310.15
  2016          67               465.04          964.14         1429.18
  2016          68               515.04          977.14         1492.18
  2016          69               554.04          947.13         1501.17
  2016          70               599.04         1026.14         1625.18
  2016          71               695.05         1022.14         1717.19
  2016          72               721.06         1156.16         1877.22
  2016          73               751.06         1175.17         1926.23
  2016          74               800.06         1205.17         2005.23
  2016          75               850.06         1321.19         2171.25
  2016          76              1048.08         1434.21         2482.29
  2016          77              1167.08         1604.23         2771.31
  2016          78              1364.10         1683.24         3047.34
  2016          79              1558.11         1818.26         3376.37
  2016          80              1698.12         1880.27         3578.39
  2016          81              1815.14         1913.27         3728.41
  2016          82              2118.16         2017.29         4135.45
  2016          83              2213.16         2196.32         4409.48
  2016          84              2271.17         2047.29         4318.46
  2016          85              2509.18         2080.30         4589.48
  2016          86              2542.18         1994.29         4536.47
  2016          87              2633.19         1872.27         4505.46
  2016          88              2582.19         1773.26         4355.45
  2016          89              2589.19         1658.24         4247.43
  2016          90              2564.19         1415.21         3979.40
  2016          91              2378.17         1240.18         3618.35
  2016          92              2120.15         1083.15         3203.30
  2016          93              1788.13          820.11         2608.24
  2016          94              1516.11          704.10         2220.21
  2016          95              1243.09          494.07         1737.16
  2016          96              1017.07          366.05         1383.12
  2016          97               612.04          204.03          816.07
  2016          98               485.04          160.02          645.06
  2016          99               385.03          126.02          511.05
  2016         100               276.02           75.01          351.03
  2016         101               179.02           31.00          210.02
  2016         102               140.01           20.00          160.01
  2016         103                91.00           11.00          102.00
  2016         104                41.00           12.00           53.00
  2016         105                30.00            9.00           39.00
  2016         106                15.00            2.00           17.00
  2016         107                 8.00            1.00            9.00
  2016         108                 4.00            1.00            5.00
  2016         109                 1.00            0.00            1.00
  2017          60               280.02          659.16          939.18
  2017          61               302.02          647.15          949.17
  2017          62               291.02          710.17         1001.19
  2017          63               347.02          719.17         1066.19
  2017          64               374.02          770.18         1144.20
  2017          65               400.02          793.19         1193.21
  2017          66               421.02          826.19         1247.21
  2017          67               465.02          864.20         1329.22
  2017          68               530.03          989.23         1519.26
  2017          69               530.03         1007.24         1537.27
  2017          70               570.04          957.23         1527.27
  2017          71               616.04         1031.24         1647.28
  2017          72               704.04         1127.26         1831.30
  2017          73               756.04         1226.29         1982.33
  2017          74               826.04         1204.29         2030.33
  2017          75               856.04         1252.29         2108.33
  2017          76               928.05         1332.32         2260.37
  2017          77              1109.06         1482.35         2591.41
  2017          78              1337.08         1618.39         2955.47
  2017          79              1449.08         1681.40         3130.48
  2017          80              1611.08         1784.42         3395.50
  2017          81              1756.10         1926.46         3682.56
  2017          82              1974.11         2039.48         4013.59
  2017          83              2107.12         2033.48         4140.60
  2017          84              2296.13         2109.49         4405.62
  2017          85              2524.14         2014.47         4538.61
  2017          86              2597.14         2092.50         4689.64
  2017          87              2630.15         1882.45         4512.60
  2017          88              2611.15         1766.42         4377.57
  2017          89              2461.14         1614.38         4075.52
  2017          90              2584.14         1518.36         4102.50
  2017          91              2426.14         1301.31         3727.45
  2017          92              2184.12         1054.25         3238.37
  2017          93              1890.10          879.21         2769.31
  2017          94              1552.08          719.17         2271.25
  2017          95              1295.07          546.13         1841.20
  2017          96              1066.06          387.09         1453.15
  2017          97               715.04          271.07          986.11
  2017          98               464.02          156.04          620.06
  2017          99               345.02          113.02          458.04
  2017         100               276.02           73.02          349.04
  2017         101               187.01           50.02          237.03
  2017         102               127.00           36.00          163.00
  2017         103                77.00           15.00           92.00
  2017         104                51.00            9.00           60.00
  2017         105                29.00            9.00           38.00
  2017         106                14.00            2.00           16.00
  2017         107                 9.00            1.00           10.00
  2017         108                 3.00            0.00            3.00
  2017         109                 3.00            0.00            3.00
  2018          60               274.00          659.08          933.08
  2018          61               312.00          724.09         1036.09
  2018          62               311.00          758.09         1069.09
  2018          63               337.00          731.09         1068.09
  2018          64               345.00          802.10         1147.10
  2018          65               376.00          846.10         1222.10
  2018          66               419.00          785.10         1204.10
  2018          67               467.00          938.12         1405.12
