Portugal, Exposure to risk (period 1x1), 	Last modified: 14 Nov 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1986         103                13.72            1.71           15.43
  1986         104                 7.07            0.73            7.81
  1986         105                 3.38            0.17            3.54
  1986         106                 1.20            0.00            1.20
  1986         107                 0.20            0.00            0.20
  1986         108                 0.00            0.00            0.00
  1986         109                 0.00            0.00            0.00
  1987          60             58162.12        49873.24       108035.36
  1987          61             57902.84        49369.50       107272.33
  1987          62             56796.78        48405.54       105202.32
  1987          63             55081.08        46890.56       101971.64
  1987          64             52871.63        44713.86        97585.49
  1987          65             51180.56        43222.55        94403.12
  1987          66             50094.41        41600.66        91695.07
  1987          67             47843.97        39013.08        86857.05
  1987          68             39460.21        32003.61        71463.82
  1987          69             40268.13        32089.10        72357.22
  1987          70             40265.70        31417.50        71683.21
  1987          71             40178.28        30844.94        71023.22
  1987          72             40107.04        30159.26        70266.30
  1987          73             39355.56        28818.22        68173.77
  1987          74             37815.85        27113.84        64929.69
  1987          75             36526.11        25489.66        62015.77
  1987          76             35751.68        24083.06        59834.74
  1987          77             32603.95        21331.75        53935.70
  1987          78             28983.28        18340.97        47324.25
  1987          79             26714.97        16114.55        42829.52
  1987          80             25931.76        14713.77        40645.54
  1987          81             23206.49        12584.75        35791.24
  1987          82             20166.18        10535.29        30701.46
  1987          83             18352.52         9093.62        27446.14
  1987          84             16187.19         7679.69        23866.88
  1987          85             13326.60         6088.19        19414.79
  1987          86             11125.80         4897.42        16023.21
  1987          87              8742.81         3625.26        12368.07
  1987          88              6930.08         2739.82         9669.90
  1987          89              5490.70         2119.70         7610.40
  1987          90              4220.65         1513.48         5734.13
  1987          91              3180.51         1052.18         4232.69
  1987          92              2312.85          774.41         3087.26
  1987          93              1760.77          552.42         2313.19
  1987          94              1346.22          372.94         1719.16
  1987          95               955.06          259.78         1214.84
  1987          96               599.29          152.70          751.99
  1987          97               398.78           92.34          491.12
  1987          98               265.15           57.39          322.54
  1987          99               153.78           28.59          182.37
  1987         100                91.17           16.88          108.05
  1987         101                53.38            9.96           63.34
  1987         102                30.66            4.85           35.51
  1987         103                16.72            1.85           18.57
  1987         104                 8.41            0.68            9.10
  1987         105                 4.15            0.19            4.34
  1987         106                 1.73            0.00            1.73
  1987         107                 0.35            0.00            0.35
  1987         108                 0.00            0.00            0.00
  1987         109                 0.00            0.00            0.00
  1988          60             57959.56        49751.97       107711.53
  1988          61             57791.25        49252.29       107043.53
  1988          62             57551.72        48744.45       106296.17
  1988          63             56423.01        47729.61       104152.62
  1988          64             54635.32        46141.11       100776.42
  1988          65             52367.44        43914.25        96281.69
  1988          66             50538.39        42296.02        92834.41
  1988          67             49432.20        40646.98        90079.18
  1988          68             47268.81        38094.84        85363.65
  1988          69             38829.21        31108.14        69937.35
  1988          70             39386.73        30999.95        70386.67
  1988          71             39307.05        30209.69        69516.75
  1988          72             39067.57        29538.97        68606.53
  1988          73             38916.71        28771.27        67687.98
  1988          74             38103.03        27329.48        65432.51
  1988          75             36387.49        25544.28        61931.77
  1988          76             34982.57        23846.78        58829.35
  1988          77             34078.32        22399.83        56478.15
  1988          78             30869.27        19663.46        50532.73
  1988          79             27200.93        16711.48        43912.41
  1988          80             26908.10        15681.70        42589.79
  1988          81             24049.48        13197.98        37247.45
  1988          82             21300.94        11182.85        32483.79
  1988          83             18366.11         9240.21        27606.32
  1988          84             16458.50         7872.18        24330.69
  1988          85             14386.59         6584.87        20971.46
  1988          86             11699.41         5123.04        16822.45
  1988          87              9595.22         4069.05        13664.27
  1988          88              7405.14         2944.09        10349.23
  1988          89              5777.41         2185.99         7963.40
  1988          90              4473.86         1640.04         6113.90
  1988          91              3411.65         1155.32         4566.97
  1988          92              2516.18          803.68         3319.85
  1988          93              1786.68          578.08         2364.76
  1988          94              1329.77          386.26         1716.03
  1988          95               997.21          258.77         1255.99
  1988          96               694.73          171.78          866.51
  1988          97               425.79           98.20          523.99
  1988          98               269.95           58.68          328.62
  1988          99               173.49           36.89          210.37
  1988         100               100.46           18.98          119.43
  1988         101                58.61            9.41           68.02
  1988         102                33.45            5.26           38.71
  1988         103                18.61            2.27           20.88
  1988         104                 9.81            0.58           10.38
  1988         105                 4.75            0.11            4.86
  1988         106                 2.13            0.00            2.13
  1988         107                 0.62            0.00            0.62
  1988         108                 0.00            0.00            0.00
  1988         109                 0.00            0.00            0.00
  1989          60             59073.11        50905.61       109978.72
  1989          61             57659.52        49172.27       106831.79
  1989          62             57414.37        48573.16       105987.53
  1989          63             57173.29        48090.99       105264.27
  1989          64             55995.07        47018.83       103013.90
  1989          65             54177.76        45348.19        99525.95
  1989          66             51813.36        43048.73        94862.09
  1989          67             49852.77        41305.91        91158.68
  1989          68             48761.85        39605.20        88367.06
  1989          69             46644.28        37106.00        83750.27
  1989          70             38123.14        30182.96        68306.10
  1989          71             38499.51        29841.73        68341.24
  1989          72             38269.74        28956.55        67226.28
  1989          73             37861.53        28163.83        66025.36
  1989          74             37614.88        27311.94        64926.82
  1989          75             36670.68        25815.08        62485.76
  1989          76             34869.46        23972.56        58842.01
  1989          77             33312.54        22207.55        55520.09
  1989          78             32248.57        20702.60        52951.16
  1989          79             29048.21        18001.79        47050.00
  1989          80             27208.59        16156.58        43365.16
  1989          81             24979.82        14080.61        39060.43
  1989          82             22133.78        11733.29        33867.07
  1989          83             19375.30         9812.60        29187.90
  1989          84             16525.94         7987.23        24513.17
  1989          85             14620.92         6737.27        21358.19
  1989          86             12608.82         5540.88        18149.70
  1989          87             10075.50         4263.78        14339.28
  1989          88              8204.33         3307.19        11511.52
  1989          89              6211.14         2351.26         8562.40
  1989          90              4713.41         1711.15         6424.56
  1989          91              3620.36         1253.20         4873.57
  1989          92              2711.98          873.15         3585.13
  1989          93              1927.68          606.01         2533.69
  1989          94              1343.35          415.41         1758.76
  1989          95               962.77          275.09         1237.86
  1989          96               712.38          175.94          888.32
  1989          97               492.73          113.45          606.17
  1989          98               277.62           63.03          340.66
  1989          99               174.45           37.51          211.96
  1989         100               108.26           23.11          131.36
  1989         101                62.61           11.78           74.40
  1989         102                35.45            5.67           41.12
  1989         103                19.52            2.94           22.45
  1989         104                10.33            1.04           11.37
  1989         105                 5.12            0.13            5.25
  1989         106                 2.30            0.00            2.30
  1989         107                 0.82            0.00            0.82
  1989         108                 0.06            0.00            0.06
  1989         109                 0.00            0.00            0.00
  1990          60             59263.98        51417.90       110681.88
  1990          61             58805.70        50392.06       109197.76
  1990          62             57331.47        48555.58       105887.05
  1990          63             57000.49        47862.70       104863.19
  1990          64             56748.47        47346.50       104094.97
  1990          65             55525.69        46196.55       101722.23
  1990          66             53641.13        44472.91        98114.03
  1990          67             51220.20        42131.12        93351.33
  1990          68             49126.17        40220.37        89346.54
  1990          69             48004.58        38517.31        86521.89
  1990          70             45963.67        36052.30        82015.97
  1990          71             37360.43        29133.35        66493.78
  1990          72             37513.39        28643.15        66156.54
  1990          73             37124.91        27632.41        64757.33
  1990          74             36541.99        26667.35        63209.34
  1990          75             36153.72        25772.62        61926.34
  1990          76             35168.83        24239.35        59408.18
  1990          77             33258.26        22336.66        55594.92
  1990          78             31487.84        20531.17        52019.01
  1990          79             30301.47        18963.37        49264.84
  1990          80             28123.46        16898.38        45021.84
  1990          81             25241.70        14534.41        39776.11
  1990          82             22974.84        12526.78        35501.62
  1990          83             20092.59        10304.08        30396.67
  1990          84             17416.73         8475.42        25892.14
  1990          85             14616.29         6812.83        21429.12
  1990          86             12765.51         5664.81        18430.32
  1990          87             10901.97         4579.69        15481.66
  1990          88              8625.46         3446.56        12072.02
  1990          89              6827.83         2632.62         9460.45
  1990          90              5037.81         1839.76         6877.57
  1990          91              3753.41         1298.15         5051.56
  1990          92              2839.36          929.87         3769.23
  1990          93              2057.65          638.98         2696.63
  1990          94              1447.84          441.51         1889.35
  1990          95               978.35          287.74         1266.09
  1990          96               676.43          189.09          865.53
  1990          97               508.88          113.61          622.49
  1990          98               324.06           75.11          399.17
  1990          99               184.29           38.37          222.66
  1990         100               106.87           21.97          128.84
  1990         101                64.64           13.56           78.20
  1990         102                35.98            6.60           42.58
  1990         103                19.56            2.96           22.53
  1990         104                10.22            1.29           11.50
  1990         105                 4.94            0.22            5.16
  1990         106                 2.16            0.00            2.16
  1990         107                 0.79            0.00            0.79
  1990         108                 0.05            0.00            0.05
  1990         109                 0.00            0.00            0.00
  1991          60             60437.04        52800.29       113237.33
  1991          61             58979.08        50870.57       109849.65
  1991          62             58486.18        49801.18       108287.36
  1991          63             56935.26        47864.88       104800.14
  1991          64             56512.62        47028.91       103541.52
  1991          65             56254.46        46456.33       102710.79
  1991          66             54964.56        45261.18       100225.74
  1991          67             53027.26        43536.03        96563.29
  1991          68             50533.15        41080.68        91613.83
  1991          69             48298.10        39074.31        87372.41
  1991          70             47163.87        37316.91        84480.77
  1991          71             45147.61        34889.56        80037.17
  1991          72             36533.52        28009.58        64543.11
  1991          73             36383.22        27340.32        63723.54
  1991          74             35847.10        26193.77        62040.86
  1991          75             35103.11        25101.38        60204.49
  1991          76             34575.89        24143.95        58719.84
  1991          77             33493.80        22574.95        56068.75
  1991          78             31417.90        20638.61        52056.51
  1991          79             29531.81        18755.78        48287.58
  1991          80             29577.58        17917.72        47495.30
  1991          81             26079.36        15180.16        41259.51
  1991          82             23219.91        12928.10        36148.01
  1991          83             20840.69        11003.17        31843.86
  1991          84             18008.30         8942.52        26950.82
  1991          85             15395.83         7243.50        22639.33
  1991          86             12713.32         5701.62        18414.93
  1991          87             10961.46         4678.40        15639.87
  1991          88              9218.82         3681.72        12900.55
  1991          89              7152.97         2732.45         9885.41
  1991          90              5545.48         2052.97         7598.44
  1991          91              4005.48         1370.09         5375.57
  1991          92              2912.08          949.65         3861.73
  1991          93              2146.36          665.04         2811.40
  1991          94              1553.48          468.15         2021.63
  1991          95              1063.51          309.51         1373.02
  1991          96               690.18          188.74          878.93
  1991          97               469.27          117.76          587.03
  1991          98               329.38           70.61          399.99
  1991          99               209.40           45.11          254.51
  1991         100               109.42           24.16          133.58
  1991         101                63.77           12.61           76.37
  1991         102                37.05            7.36           44.41
  1991         103                19.73            3.34           23.06
  1991         104                10.22            1.31           11.54
  1991         105                 4.93            0.32            5.25
  1991         106                 1.98            0.00            1.98
  1991         107                 0.59            0.00            0.59
  1991         108                 0.05            0.00            0.05
  1991         109                 0.00            0.00            0.00
  1992          60             60112.80        52287.34       112400.13
  1992          61             60144.42        52269.42       112413.84
  1992          62             58607.90        50167.32       108775.22
  1992          63             58027.60        49075.33       107102.94
  1992          64             56378.17        47008.83       103387.00
  1992          65             55935.33        46147.83       102083.17
  1992          66             55617.41        45515.12       101132.52
  1992          67             54262.38        44227.95        98490.33
  1992          68             52267.65        42402.63        94670.28
  1992          69             49732.90        39876.96        89609.86
  1992          70             47344.26        37794.99        85139.25
  1992          71             46284.19        36058.78        82342.97
  1992          72             44189.33        33557.42        77746.76
  1992          73             35374.60        26649.75        62024.35
  1992          74             35212.95        26006.41        61219.37
  1992          75             34554.17        24721.33        59275.50
  1992          76             33747.33        23585.67        57333.00
  1992          77             33202.17        22553.67        55755.83
  1992          78             31902.33        20954.50        52856.83
  1992          79             29765.67        18958.17        48723.83
  1992          80             29963.81        18224.47        48188.28
  1992          81             27489.69        16148.05        43637.73
  1992          82             24059.80        13541.85        37601.65
  1992          83             21197.57        11409.48        32607.05
  1992          84             18758.36         9587.34        28345.69
  1992          85             16004.79         7677.15        23681.93
  1992          86             13506.36         6061.66        19568.03
  1992          87             10976.32         4746.72        15723.04
  1992          88              9276.21         3825.27        13101.48
  1992          89              7703.86         2965.14        10669.00
  1992          90              5891.95         2144.78         8036.74
  1992          91              4451.34         1560.89         6012.24
  1992          92              3149.98         1024.59         4174.57
  1992          93              2211.41          698.49         2909.90
  1992          94              1623.86          484.04         2107.90
  1992          95              1156.32          344.98         1501.30
  1992          96               764.01          219.68          983.69
  1992          97               492.68          124.08          616.76
  1992          98               317.93           77.59          395.53
  1992          99               217.88           45.77          263.65
  1992         100               128.23           28.85          157.07
  1992         101                69.19           14.29           83.47
  1992         102                38.92            7.08           46.00
  1992         103                21.83            3.81           25.64
  1992         104                11.14            1.54           12.68
  1992         105                 5.49            0.41            5.90
  1992         106                 2.37            0.00            2.37
  1992         107                 0.61            0.00            0.61
  1992         108                 0.00            0.00            0.00
  1992         109                 0.00            0.00            0.00
  1993          60             59977.86        51829.52       111807.38
  1993          61             59858.45        51832.09       111690.54
  1993          62             59820.17        51657.24       111477.41
  1993          63             58137.26        49380.31       107517.57
  1993          64             57453.57        48212.25       105665.82
  1993          65             55744.67        46076.50       101821.17
  1993          66             55242.67        45185.50       100428.17
  1993          67             54881.71        44397.86        99279.57
  1993          68             53412.12        43012.48        96424.60
  1993          69             51345.74        41106.20        92451.94
  1993          70             48747.01        38544.48        87291.49
  1993          71             46349.43        36459.91        82809.34
  1993          72             45226.18        34670.48        79896.66
  1993          73             42933.16        32025.97        74959.13
  1993          74             34201.84        25319.00        59520.84
  1993          75             34024.07        24644.68        58668.75
  1993          76             33362.83        23302.50        56665.33
  1993          77             32577.17        22089.00        54666.17
  1993          78             31917.83        21022.17        52940.00
  1993          79             30471.50        19374.50        49846.00
  1993          80             30504.48        18429.99        48934.48
  1993          81             27935.31        16451.47        44386.78
  1993          82             25392.30        14412.38        39804.68
  1993          83             22027.67        11955.39        33983.07
  1993          84             19181.25         9931.90        29113.15
  1993          85             16753.61         8235.10        24988.71
  1993          86             14100.63         6474.89        20575.52
  1993          87             11717.92         5029.97        16747.89
  1993          88              9331.09         3873.14        13204.23
  1993          89              7771.09         3060.99        10832.08
  1993          90              6392.46         2318.25         8710.71
  1993          91              4773.86         1645.24         6419.10
  1993          92              3520.13         1170.91         4691.04
  1993          93              2417.98          753.26         3171.23
  1993          94              1663.41          501.49         2164.90
  1993          95              1197.03          339.87         1536.90
  1993          96               813.32          248.98         1062.30
  1993          97               543.01          148.18          691.19
  1993          98               345.52           87.24          432.76
  1993          99               214.77           51.76          266.52
  1993         100               141.16           28.57          169.72
  1993         101                81.33           16.94           98.27
  1993         102                42.61            7.96           50.57
  1993         103                23.27            3.72           26.99
  1993         104                12.54            1.70           14.24
  1993         105                 6.10            0.48            6.57
  1993         106                 2.82            0.04            2.86
  1993         107                 0.98            0.00            0.98
  1993         108                 0.06            0.00            0.06
  1993         109                 0.00            0.00            0.00
  1994          60             58706.93        50920.77       109627.70
  1994          61             59866.09        51459.79       111325.88
  1994          62             59622.17        51404.24       111026.40
  1994          63             59494.03        51018.97       110512.99
  1994          64             57655.99        48550.47       106206.46
  1994          65             56833.68        47292.07       104125.75
  1994          66             55109.83        45130.67       100240.50
  1994          67             54526.83        44153.00        98679.83
  1994          68             54080.97        43251.49        97332.46
  1994          69             52485.54        41775.55        94261.09
  1994          70             50371.00        39770.78        90141.78
  1994          71             47718.22        37152.00        84870.21
  1994          72             45276.34        35057.20        80333.54
  1994          73             44150.00        33225.93        77375.93
  1994          74             41591.03        30474.83        72065.87
  1994          75             32959.25        23921.77        56881.02
  1994          76             32766.98        23226.26        55993.24
  1994          77             32062.33        21806.50        53868.83
  1994          78             31357.67        20594.33        51952.00
  1994          79             30527.17        19481.50        50008.67
  1994          80             30227.72        18423.34        48651.05
  1994          81             28540.15        16671.66        45211.81
  1994          82             25856.31        14705.80        40562.12
  1994          83             23232.48        12712.06        35944.53
  1994          84             19939.18        10387.01        30326.18
  1994          85             17153.90         8513.14        25667.04
  1994          86             14742.42         6964.59        21707.01
  1994          87             12237.49         5371.03        17608.52
  1994          88             10018.86         4101.86        14120.72
  1994          89              7851.78         3096.68        10948.46
  1994          90              6419.09         2394.65         8813.74
  1994          91              5165.36         1791.43         6956.79
  1994          92              3798.85         1224.64         5023.49
  1994          93              2750.72          844.83         3595.55
  1994          94              1829.48          542.76         2372.23
  1994          95              1239.91          351.82         1591.73
  1994          96               866.70          236.20         1102.90
  1994          97               566.82          165.15          731.97
  1994          98               377.84           97.34          475.19
  1994          99               231.85           54.58          286.43
  1994         100               143.30           29.72          173.02
  1994         101                88.37           16.94          105.31
  1994         102                49.12            9.66           58.78
  1994         103                24.82            4.23           29.05
  1994         104                13.00            1.74           14.74
  1994         105                 6.62            0.51            7.12
  1994         106                 2.95            0.00            2.95
  1994         107                 1.19            0.00            1.19
  1994         108                 0.19            0.00            0.19
  1994         109                 0.00            0.00            0.00
  1995          60             59933.90        52181.37       112115.27
  1995          61             58681.54        50624.28       109305.81
  1995          62             59766.18        51108.27       110874.45
  1995          63             59394.82        50946.91       110341.74
  1995          64             59127.87        50353.97       109481.84
  1995          65             57155.38        47720.90       104876.28
  1995          66             56218.49        46352.78       102571.28
  1995          67             54456.17        44168.17        98624.33
  1995          68             53804.67        43084.00        96888.67
  1995          69             53262.61        42084.08        95346.69
  1995          70             51542.88        40513.56        92056.44
  1995          71             49359.89        38446.37        87806.26
  1995          72             46649.61        35770.94        82420.55
  1995          73             44201.17        33659.40        77860.56
  1995          74             42977.84        31786.84        74764.68
  1995          75             40203.44        28811.62        69015.06
  1995          76             31663.33        22518.78        54182.11
  1995          77             31468.74        21818.10        53286.84
  1995          78             30751.50        20365.83        51117.33
  1995          79             29996.83        19174.67        49171.50
  1995          80             30174.64        18619.60        48794.24
  1995          81             28348.72        16716.67        45065.39
  1995          82             26528.98        15025.49        41554.48
  1995          83             23768.98        13104.14        36873.12
  1995          84             21184.81        11178.96        32363.77
  1995          85             17907.03         9007.94        26914.97
  1995          86             15201.78         7282.66        22484.45
  1995          87             12882.26         5843.20        18725.46
  1995          88             10515.93         4428.28        14944.21
  1995          89              8481.38         3339.02        11820.40
  1995          90              6532.79         2441.47         8974.26
  1995          91              5228.88         1880.06         7108.94
  1995          92              4121.08         1341.64         5462.72
  1995          93              3009.57          891.80         3901.38
  1995          94              2105.80          618.03         2723.83
  1995          95              1384.64          389.42         1774.07
  1995          96               931.24          249.32         1180.56
  1995          97               620.53          163.37          783.90
  1995          98               407.82          110.82          518.63
  1995          99               263.68           63.84          327.52
  1995         100               150.83           33.47          184.30
  1995         101                89.79           18.58          108.37
  1995         102                53.43           10.36           63.79
  1995         103                28.41            5.68           34.09
  1995         104                13.75            2.26           16.02
  1995         105                 6.84            0.76            7.60
  1995         106                 3.17            0.16            3.33
  1995         107                 1.19            0.00            1.19
  1995         108                 0.31            0.00            0.31
  1995         109                 0.00            0.00            0.00
  1996          60             61579.57        53694.16       115273.73
  1996          61             59878.92        51830.78       111709.70
  1996          62             58635.21        50284.11       108919.32
  1996          63             59637.46        50678.74       110316.20
  1996          64             59088.16        50399.99       109488.16
  1996          65             58716.24        49631.88       108348.13
  1996          66             56581.76        46797.17       103378.93
  1996          67             55539.83        45352.70       100892.53
  1996          68             53727.83        43040.17        96768.00
  1996          69             53016.33        41924.17        94940.50
  1996          70             52327.38        40788.35        93115.73
  1996          71             50479.42        39152.92        89632.34
  1996          72             48230.57        37030.52        85261.09
  1996          73             45464.61        34285.24        79749.86
  1996          74             42971.76        32142.09        75113.85
  1996          75             41698.01        30150.14        71848.15
  1996          76             38663.59        27085.42        65749.01
  1996          77             30230.54        21053.10        51283.64
  1996          78             30052.50        20336.12        50388.62
  1996          79             29227.83        18888.50        48116.33
  1996          80             30095.06        18524.46        48619.52
  1996          81             28230.47        16796.43        45026.90
  1996          82             26331.55        14979.34        41310.88
  1996          83             24327.65        13284.66        37612.31
  1996          84             21610.14        11477.47        33087.62
  1996          85             18992.07         9674.03        28666.10
  1996          86             15838.77         7697.05        23535.82
  1996          87             13251.07         6086.77        19337.84
  1996          88             11068.55         4805.48        15874.04
  1996          89              8844.07         3566.77        12410.84
  1996          90              6949.20         2620.63         9569.83
  1996          91              5318.01         1897.00         7215.01
  1996          92              4150.84         1406.14         5556.98
  1996          93              3197.88          980.34         4178.22
  1996          94              2252.79          640.77         2893.55
  1996          95              1546.81          422.74         1969.55
  1996          96              1007.31          268.26         1275.57
  1996          97               665.58          175.65          841.23
  1996          98               438.86          107.87          546.73
  1996          99               278.48           70.32          348.80
  1996         100               161.08           37.06          198.14
  1996         101                91.14           19.29          110.43
  1996         102                52.35           10.27           62.62
  1996         103                29.78            5.55           35.33
  1996         104                14.87            2.76           17.63
  1996         105                 6.77            0.80            7.57
  1996         106                 3.08            0.16            3.24
  1996         107                 1.14            0.00            1.14
  1996         108                 0.17            0.00            0.17
  1996         109                 0.00            0.00            0.00
  1997          60             59641.48        51904.06       111545.54
  1997          61             61585.36        53381.17       114966.53
  1997          62             59817.12        51422.71       111239.83
  1997          63             58576.31        49914.03       108490.34
  1997          64             59459.61        50201.44       109661.05
  1997          65             58746.43        49830.64       108577.07
  1997          66             58254.92        48819.75       107074.68
  1997          67             55984.07        45806.61       101790.67
  1997          68             54776.37        44212.30        98988.66
  1997          69             52933.83        41889.00        94822.83
  1997          70             52129.33        40664.83        92794.17
  1997          71             51340.26        39441.10        90781.36
  1997          72             49335.54        37699.28        87034.82
  1997          73             47027.49        35498.77        82526.26
  1997          74             44213.45        32710.94        76924.39
  1997          75             41677.00        30574.45        72251.45
  1997          76             40305.43        28531.63        68837.06
  1997          77             36971.86        25329.68        62301.55
  1997          78             28726.00        19549.00        48275.01
  1997          79             28542.57        18821.08        47363.66
  1997          80             29184.58        18154.20        47338.78
  1997          81             28183.39        16772.13        44955.52
  1997          82             26262.64        15052.60        41315.24
  1997          83             24158.22        13234.67        37392.89
  1997          84             22075.48        11592.83        33668.31
  1997          85             19387.98         9911.64        29299.62
  1997          86             16853.86         8224.73        25078.59
  1997          87             13844.93         6403.96        20248.89
  1997          88             11390.37         4983.91        16374.29
  1997          89              9329.09         3852.24        13181.33
  1997          90              7246.80         2817.89        10064.69
  1997          91              5625.24         2034.59         7659.82
  1997          92              4231.57         1435.47         5667.04
  1997          93              3239.31         1037.78         4277.09
  1997          94              2430.44          702.73         3133.17
  1997          95              1671.18          443.32         2114.49
  1997          96              1116.94          290.22         1407.16
  1997          97               703.98          185.59          889.57
  1997          98               451.58          119.99          571.56
  1997          99               292.20           70.54          362.73
  1997         100               177.12           41.33          218.44
  1997         101                99.38           22.04          121.43
  1997         102                54.47           10.77           65.24
  1997         103                30.22            5.48           35.70
  1997         104                16.37            2.75           19.12
  1997         105                 7.54            1.14            8.68
  1997         106                 3.13            0.14            3.27
  1997         107                 1.19            0.00            1.19
  1997         108                 0.20            0.00            0.20
  1997         109                 0.00            0.00            0.00
  1998          60             58581.87        51371.79       109953.66
  1998          61             59721.04        51763.41       111484.45
  1998          62             61506.48        52934.44       114440.91
  1998          63             59741.68        51064.71       110806.39
  1998          64             58506.14        49509.83       108015.97
  1998          65             59186.70        49684.08       108870.78
  1998          66             58366.40        49167.25       107533.66
  1998          67             57747.23        47825.68       105572.90
  1998          68             55292.54        44786.08       100078.62
  1998          69             53979.61        43056.20        97035.81
  1998          70             52054.50        40714.67        92769.17
  1998          71             51228.17        39398.33        90626.50
  1998          72             50230.22        38011.62        88241.84
  1998          73             48139.14        36176.38        84315.52
  1998          74             45781.46        33929.98        79711.45
  1998          75             42861.90        31129.74        73991.65
  1998          76             40376.14        28992.36        69368.49
  1998          77             38783.98        26888.08        65672.06
  1998          78             35026.15        23441.27        58467.42
  1998          79             27372.20        18219.15        45591.35
  1998          80             28652.82        18085.15        46737.97
  1998          81             27409.25        16506.20        43915.45
  1998          82             26294.89        15096.96        41391.85
  1998          83             24211.14        13359.77        37570.90
  1998          84             22037.05        11580.67        33617.72
  1998          85             19895.15        10056.66        29951.81
  1998          86             17230.98         8467.80        25698.78
  1998          87             14834.92         6920.43        21755.36
  1998          88             11952.08         5280.24        17232.32
  1998          89              9642.86         4029.02        13671.88
  1998          90              7756.38         3081.19        10837.57
  1998          91              5925.79         2196.51         8122.29
  1998          92              4495.12         1548.33         6043.45
  1998          93              3299.39         1074.30         4373.69
  1998          94              2492.40          750.08         3242.48
  1998          95              1819.44          500.97         2320.41
  1998          96              1225.90          314.24         1540.14
  1998          97               786.91          189.19          976.09
  1998          98               498.48          120.92          619.40
  1998          99               311.08           77.15          388.23
  1998         100               195.03           43.59          238.62
  1998         101               112.29           25.93          138.23
  1998         102                61.38           13.26           74.64
  1998         103                32.91            6.09           39.00
  1998         104                17.85            2.93           20.78
  1998         105                 9.22            1.38           10.60
  1998         106                 3.79            0.49            4.28
  1998         107                 1.35            0.00            1.35
  1998         108                 0.30            0.00            0.30
  1998         109                 0.00            0.00            0.00
  1999          60             59637.65        52538.19       112175.84
  1999          61             58684.88        51293.54       109978.42
  1999          62             59648.88        51377.31       111026.19
  1999          63             61421.20        52576.37       113997.57
  1999          64             59700.56        50688.90       110389.46
  1999          65             58250.67        49035.57       107286.24
  1999          66             58805.16        49015.34       107820.50
  1999          67             57837.95        48177.09       106015.04
  1999          68             57074.83        46800.83       103875.66
  1999          69             54541.69        43597.65        98139.34
